price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE
95000,2025 02 25T11:10:29.000Z,BORDJ EL KIFFAN,,THINKPAD,,9TH GEN INTEL CORE I5,,,,14,,,
95000,2025 02 22T13:31:02.000Z,EZZOUAR,BON TAT,ZENBOOK,NVIDIA GEFORCE GTX 1050,8TH GEN INTEL CORE I7 8565U,16GB,512GB,,15,,,
95000,2022 12 11T21:26:20.000Z,EL EULMA,BON TAT,SWIFT,,8TH GEN INTEL CORE I7,8GB,256GB,,15.6,,,
95000,2019 10 15T17:03:25.000Z,EZZOUAR,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5 8350U,16GB,256GB,,15,,,
95000,2021 11 12T13:16:29.000Z,HUSSEIN DEY,,LATITUDE,,8TH GEN INTEL CORE I5 8350U,8GB,250GB,,14,,,
95000,2022 07 23T11:43:36.000Z,EZZOUAR,BON TAT,THINKPAD,,8TH GEN INTEL CORE I5 8350U,8GB,512GB,,13,,,
95000,2025 07 19T14:32:43.000Z,SOUR EL GHOUZLANE,,PAVILION,NVIDIA GEFORCE GTX 1050,8TH GEN INTEL CORE I5 8300H,8GB,128GB,1TB,,,,
95000,2025 07 23T02:54:58.000Z,SOUR EL GHOUZLANE,,PAVILION,NVIDIA GEFORCE GTX 1050,8TH GEN INTEL CORE I5 8300H,8GB,128GB,1TB,17.3,,,
95000,2019 10 20T11:39:44.000Z,EZZOUAR,BON TAT,VIVOBOOK,NVIDIA GEFORCE MX110,8TH GEN INTEL CORE I5 8265U,8GB,512GB,,15,,,
95000,2019 12 04T12:25:04.000Z,EZZOUAR,BON TAT,PAVILION,NVIDIA GEFORCE GT 940MX,8TH GEN INTEL CORE I5 8250U,16GB,,,15,,,
95000,2019 05 14T22:50:17.000Z,EZZOUAR,BON TAT,THINKPAD,NVIDIA GEFORCE GT 940MX,8TH GEN INTEL CORE I5 8250U,8GB,128GB,1TB,14,,,
95000,2021 11 01T09:08:33.000Z,ALGER CENTRE,,VIVOBOOK,NVIDIA GEFORCE MX110,8TH GEN INTEL CORE I5 8250U,4GB,,1TB,15,,,
95000,2021 08 14T20:37:17.000Z,CHERAGA,,INSPIRON,,8TH GEN INTEL CORE I5 8250U,8GB,250GB,,13,,,
95000,2020 04 03T16:19:28.000Z,EZZOUAR,BON TAT,SURFACE,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,12,,,
95000,2022 11 14T11:35:59.000Z,SIDI BEL ABBES,BON TAT,LEGION,NVIDIA GEFORCE GTX 1050,7TH GEN INTEL CORE I7 7700HQ,8GB,256GB,1TB,,,,
95000,2021 09 01T02:09:09.000Z,OULED MOUSSA,BON TAT,PAVILION,NVIDIA GEFORCE GT 940MX,7TH GEN INTEL CORE I7 7500U,8GB,,,,,,
95000,2024 06 08T10:42:39.000Z,MOHAMMADIA,BON TAT,XPS,NVIDIA GEFORCE GTX 1050,7TH GEN INTEL CORE I7,16GB,512GB,,,,,
95000,2025 06 22T11:09:58.000Z,CHLEF,,,,2ND GEN QUALCOMM SNAPDRAGON 8CX,8GB,256GB,,12.35,,2.5K,
95000,2024 08 22T10:33:37.000Z,EZZOUAR,BON TAT,LATITUDE,,13TH GEN INTEL CORE I5 1350P,16GB,256GB,,14,,1920x1080 FHD,
95000,2025 07 07T13:49:42.000Z,EL EULMA,BON TAT,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,15,,,
95000,2025 08 09T07:44:08.000Z,ORAN,BON TAT,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,256GB,,14,,,
95000,2025 06 19T10:42:23.000Z,EZZOUAR,,THINKPAD,,13TH GEN INTEL CORE I5 13400H,16GB,512GB,,15.6,,1920x1080,DDR4
95000,2025 06 02T09:49:27.000Z,ALGER CENTRE,BON TAT,LATITUDE,,13TH GEN INTEL CORE I5 1335U,,,,,,,
95000,2025 07 30T12:20:58.000Z,EZZOUAR,,LATITUDE,,13TH GEN INTEL CORE I5 1335U,16GB,,,,,,
95000,2025 01 11T22:23:41.000Z,BIRKHADEM,,THINKPAD,,13TH GEN INTEL CORE I5 1335U,8GB,256GB,,15.6,,Full HD,DDR5
95000,2025 06 22T14:43:14.000Z,BIRKHADEM,,THINKPAD,,13TH GEN INTEL CORE I5 1335U,16GB,256GB,,13.3,,1920x1080 FHD,
95000,2025 08 09T11:35:39.000Z,DAR EL BEIDA,BON TAT,VIVOBOOK,,13TH GEN INTEL CORE I5 1335U,16GB,512GB,,14,,,
95000,2025 06 03T17:52:52.000Z,ALGER CENTRE,,GALAXY,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,13.3,,,
95000,2025 07 23T21:10:19.000Z,MOHAMMADIA,,GALAXY,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,,,,
95000,2025 02 10T14:54:38.000Z,EZZOUAR,BON TAT,LATITUDE,,12TH GEN INTEL CORE I7 1185G7,16GB,512GB,,15.6,,1920x1080,DDR4
95000,2025 06 20T19:24:53.000Z,OULED FAYET,BON TAT,INSPIRON,,12TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,FHD,DDR4
95000,2025 08 08T19:30:04.000Z,SOUIDANIA,,THINKPAD,,12TH GEN INTEL CORE I5 VPRO,16GB,256GB,,14,,,
95000,2025 08 06T10:56:24.000Z,MOSTAGANEM,,ELITEBOOK,,12TH GEN INTEL CORE I5 1250P,16GB,512GB,,14,,,
95000,2024 11 26T09:47:17.000Z,EZZOUAR,,THINKPAD,,12TH GEN INTEL CORE I5 12500H,8GB,256GB,,15.6,,1920x1080,DDR4
95000,2024 10 02T14:17:40.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,512GB,,14,,1920x1080 FHD,
95000,2024 11 16T09:20:36.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14.1,,1920x1080,DDR4
95000,2025 01 22T12:54:34.000Z,EZZOUAR,BON TAT,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14,,,
95000,2025 05 21T11:26:54.000Z,BEJAIA,BON TAT,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,15,,,
95000,2024 07 16T09:19:38.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14,,1929x1080,DDR5
95000,2025 03 23T11:30:30.000Z,KOUBA,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14,,1920x1080 FHD,DDR4
95000,2024 08 24T11:50:39.000Z,MOHAMMADIA,,ELITEBOOK,,12TH GEN INTEL CORE I5 1245U,16GB,512GB,,14,,,
95000,2024 11 13T14:39:07.000Z,EZZOUAR,,THINKPAD,,12TH GEN INTEL CORE I5 1245U,16GB,512GB,,13,,1920x1080 FHD,
95000,2025 04 24T09:09:53.000Z,EZZOUAR,,SURFACE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,13.5,,2560x1440,DDR5
95000,2025 07 28T13:25:47.000Z,ALGER CENTRE,,THINKPAD,,12TH GEN INTEL CORE I5 1245U,16GB,512GB,,13.3,,1920x1080 FHD,DDR4
95000,2025 07 30T09:25:48.000Z,KOUBA,,SURFACE,,12TH GEN INTEL CORE I5 1245U,16GB,512GB,,13.3,,,
95000,2024 10 01T08:53:37.000Z,OULED YAICH,,LATITUDE,,12TH GEN INTEL CORE I5 1240P,16GB,256GB,,14,,1920x1080,DDR5
95000,2025 07 30T12:20:51.000Z,EZZOUAR,,ASPIRE,,12TH GEN INTEL CORE I5 1235U,8GB,512GB,,15,,1920x1080 FHD,DDR4
95000,2024 11 16T09:20:35.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,14,,1920x1080 FHD,DDR4
95000,2025 04 27T12:37:53.000Z,CHLEF,,INSPIRON,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4
95000,2025 06 14T08:57:16.000Z,EZZOUAR,BON TAT,LATITUDE,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14,,1920x1080 FHD,
95000,2025 07 16T14:00:29.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15,,1920x1080 FHD,
95000,2024 12 29T13:54:17.000Z,EZZOUAR,BON TAT,LATITUDE,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14,,1920x1080,
95000,2025 05 22T12:50:30.000Z,CHLEF,,INSPIRON,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4
95000,2025 08 06T10:56:26.000Z,MOSTAGANEM,,ELITEBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14,,,
95000,2025 06 14T17:15:36.000Z,EZZOUAR,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,15.6,,1920x1080 FHD,
95000,2025 07 30T12:20:50.000Z,EZZOUAR,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4
95000,2024 10 12T13:19:19.000Z,EZZOUAR,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14,,,
95000,2025 08 08T11:31:58.000Z,MOSTAGANEM,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.5,,1920x1080,
95000,2025 07 25T11:07:30.000Z,KOUBA,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,14,,1920x1080,DDR4
95000,2025 03 12T11:20:32.000Z,EZZOUAR,BON TAT,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14,,1920x1080 FHD,
95000,2024 08 01T10:59:39.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14.1,,1920x1080 FHD,DDR4
95000,2025 04 27T09:40:09.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15,,,DDR4
95000,2024 12 25T08:07:30.000Z,EZZOUAR,,ELITEBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14,,1920x1080,DDR4
95000,2025 06 22T14:42:01.000Z,BIRKHADEM,,THINKPAD,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,14,,,
95000,2025 07 07T11:37:12.000Z,EZZOUAR,BON TAT,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14,,,
95000,2025 08 11T16:34:49.000Z,EZZOUAR,BON TAT,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14,,1920x1080 FHD,
95000,2024 09 07T15:08:46.000Z,KOUBA,JAMAIS UTILIS,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,,,,
95000,2025 08 03T07:15:05.000Z,DELY BRAHIM,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I3 1235U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4
95000,2025 08 05T12:24:28.000Z,OULED FAYET,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,15.6,120Hz,1920x1080 FHD,DDR4
95000,2025 02 12T15:23:59.000Z,HUSSEIN DEY,,INSPIRON,,11TH GEN INTEL CORE I7 VPRO,16GB,500GB,,14,,,
95000,2025 02 19T20:01:06.000Z,BOUFARIK,BON TAT,XPS,,11TH GEN INTEL CORE I7 1195G7,16GB,1TB,,13,,,
95000,2025 07 23T16:56:33.000Z,CHLEF,BON TAT,LATITUDE,NVIDIA GEFORCE MX450,11TH GEN INTEL CORE I7 1185G7,16GB,1TB,,15.6,,,
95000,2024 10 27T19:56:07.000Z,ALGER CENTRE,,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,14,,,
95000,2025 08 05T08:45:56.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,13,,,
95000,2024 08 26T09:07:30.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14,,,
95000,2025 08 11T11:36:40.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14,,1920x1080 FHD,
95000,2025 08 05T08:46:08.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,15,,,
95000,2025 08 08T08:42:03.000Z,ZERALDA,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,32GB,512GB,,13.3,,1920x1080 FHD,DDR4
95000,2025 08 07T12:35:03.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,15,,,
95000,2024 08 14T15:21:37.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,32GB,256GB,,14,,,
95000,2024 10 29T08:45:04.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,13,,,
95000,2024 12 14T09:33:25.000Z,ALGER CENTRE,,INSPIRON,NVIDIA GEFORCE MX330,11TH GEN INTEL CORE I7 1165G7,8GB,512GB,,15.6,,1920x1080,DDR4
95000,2025 06 16T14:42:30.000Z,BIRKHADEM,,PRECISION,NVIDIA QUADRO T500,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,15.6,,,
95000,2025 08 07T12:47:41.000Z,EZZOUAR,BON TAT,INSPIRON,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14,,,
95000,2025 04 24T11:26:07.000Z,ORAN,,PROBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,,
95000,2024 09 19T12:55:13.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,14,,1920x1080 FHD,
95000,2024 10 10T10:35:22.000Z,EZZOUAR,BON TAT,,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14,,,
95000,2025 08 10T15:00:30.000Z,EZZOUAR,BON TAT,ZENBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,1TB,,13,,1920x1080,
95000,2025 06 21T10:41:09.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I7 1165G7,32GB,1TB,,12.3,,,
95000,2024 08 29T13:53:30.000Z,ZERALDA,,ZENBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,1TB,,13,,,
95000,2025 07 30T14:57:46.000Z,SOUR EL GHOUZLANE,,VIVOBOOK,,11TH GEN INTEL CORE I7 1165G7,12GB,512GB,,15.6,,,
95000,2025 07 19T11:45:42.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,,,,
95000,2025 07 19T14:32:46.000Z,SOUR EL GHOUZLANE,BON TAT,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,,
95000,2024 12 25T09:34:43.000Z,ORAN,,PAVILION,,11TH GEN INTEL CORE I7,16GB,512GB,,15,,,
95000,2025 05 17T10:24:49.000Z,BATNA,,ZENBOOK,,11TH GEN INTEL CORE I7,8GB,512GB,,14,,,
95000,2024 06 08T12:02:31.000Z,MOHAMMADIA,,INSPIRON,,11TH GEN INTEL CORE I5 1185G7,16GB,256GB,,,,,
95000,2025 03 20T14:02:22.000Z,EZZOUAR,,PAVILION,,11TH GEN INTEL CORE I5 1155G7,8GB,256GB,,15.6,,1920x1080 FHD,DDR4
95000,2024 06 05T15:31:41.000Z,MOHAMMADIA,,INSPIRON,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,,,,
95000,2025 08 07T12:51:28.000Z,EZZOUAR,BON TAT,PRECISION,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,15,,1920x1080 FHD,
95000,2025 03 24T14:05:48.000Z,MSILA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,32GB,256GB,,14.1,,1920x1080,
95000,2025 04 21T09:31:57.000Z,KOUBA,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,,,,,,,
95000,2025 07 25T11:07:24.000Z,KOUBA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14,,1920x1080,LPDDR4X
95000,2025 07 30T12:20:45.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14,,1920x1080 FHD,DDR4
95000,2025 05 13T18:04:59.000Z,MEDEA,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,14,,,
95000,2023 01 11T10:34:40.000Z,EZZOUAR,BON TAT,YOGA,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,13,,,
95000,2024 12 14T08:15:20.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14,,,
95000,2024 11 02T14:30:31.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,13,,,
95000,2024 06 05T15:34:30.000Z,MOHAMMADIA,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,,,,
95000,2024 12 17T14:21:33.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,13.3,,1920x1080,DDR4
95000,2025 05 21T11:26:55.000Z,BEJAIA,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14,,1920x1080 FHD,
95000,2024 10 20T07:33:20.000Z,TIZI OUZOU,,XPS,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,13.3,,1920x1200,LPDDR4X
95000,2025 06 11T13:45:22.000Z,REGHAIA,BON TAT,INSPIRON,,11TH GEN INTEL CORE I5 1135G7,32GB,237GB,,,,,
95000,2025 06 24T13:35:46.000Z,ALGER CENTRE,BON TAT,VOSTRO,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,15.6,,1920x1080,DDR4
95000,2025 02 27T08:12:08.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14,,1920x1080 FHD,
95000,2025 04 21T09:31:53.000Z,KOUBA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,15,,1920x1080 FHD,
95000,2025 07 16T11:29:06.000Z,EZZOUAR,,ZENBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,13,,,
95000,2025 07 28T10:38:28.000Z,ALGER CENTRE,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13,,,DDR4
95000,2024 09 11T15:02:59.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,12,,,
95000,2025 06 25T10:29:59.000Z,ALGER CENTRE,BON TAT,IDEAPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,17,,1920x1080,DDR4
95000,2024 07 28T13:33:03.000Z,EZZOUAR,,THINKBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,15,,,
95000,2025 01 14T07:15:21.000Z,AIN NAADJA,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14,,1920x1200,DDR4
95000,2024 06 05T15:29:38.000Z,MOHAMMADIA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,,,,
95000,2024 08 19T10:56:46.000Z,ORAN,JAMAIS UTILIS,VIVOBOOK,,11TH GEN INTEL CORE I5 11300H,8GB,512GB,,,,,
95000,2025 03 07T22:45:23.000Z,DELY BRAHIM,,PAVILION,,11TH GEN INTEL CORE I5 1125G7,16GB,256GB,,13,,,
95000,2024 08 16T19:31:15.000Z,REGHAIA,,ASPIRE,,11TH GEN INTEL CORE I5,14GB,256GB,,,,,
95000,2023 01 26T09:48:18.000Z,COLLO,,INSPIRON,,11TH GEN INTEL CORE I5,16GB,256GB,,13.3,,,
95000,2023 01 26T17:24:43.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I3 1124G,8GB,512GB,,15,,,
95000,2025 07 09T15:09:01.000Z,BLIDA,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I3 1115G4,8GB,256GB,,15,,,
95000,2024 08 26T12:05:41.000Z,EZZOUAR,,PRECISION,,10TH GEN INTEL CORE I7 10810U,16GB,512GB,,15.6,,,
95000,2025 04 14T08:28:47.000Z,EZZOUAR,,ENVY,,10TH GEN INTEL CORE I7 1065G7,8GB,512GB,,13.3,,,DDR4
95000,2024 12 17T14:01:51.000Z,EZZOUAR,JAMAIS UTILIS,ENVY,,10TH GEN INTEL CORE I7 10510U,8GB,512GB,,13.3,,1920x1080,DDR4
95000,2025 06 28T23:02:07.000Z,TIARET,,MACBOOK,,10TH GEN INTEL CORE I7,32GB,1TB,,13,,,
95000,2024 08 26T12:06:37.000Z,EZZOUAR,,SURFACE,,10TH GEN INTEL CORE I5 1035G7,16GB,256GB,,14,,2256x1504,DDR4
95000,2024 12 31T19:10:44.000Z,ALGER CENTRE,,PROBOOK,NVIDIA GEFORCE MX130,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14,,,
95000,2025 05 20T19:25:24.000Z,DELY BRAHIM,BON TAT,MACBOOK,,10TH GEN INTEL CORE I5,8GB,512GB,,13,,,
95000,2025 02 24T09:29:06.000Z,SIDI ALI,,LATITUDE,,10TH GEN INTEL CORE I5,8GB,,,15,,,
95000,2022 10 21T00:15:55.000Z,DELY BRAHIM,,THINKPAD,,10TH GEN INTEL CORE I5,8GB,256GB,,13,,,
95000,2022 10 29T14:15:18.000Z,EZZOUAR,JAMAIS UTILIS,,,10TH GEN INTEL CORE I3 10310U,8GB,256GB,,15.6,,1920x1080 FHD,
94900,2025 01 25T12:58:10.000Z,DELY BRAHIM,BON TAT,MACBOOK,,INTEL CORE I5,8GB,512GB,,13,,,
94900,2025 03 12T15:05:01.000Z,ORAN,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 11500H,16GB,256GB,,15.6,,1920x1080 FHD,
94900,2025 01 28T15:12:05.000Z,EL OUED,,THINKPAD,,10TH GEN INTEL CORE I5 1035G1,8GB,512GB,,14,,1366x768,DDR4
94500,2025 06 22T12:26:52.000Z,CHLEF,,MACBOOK,,APPLE M1,,256GB,,11,,2360x1640,
94500,2025 08 10T10:05:21.000Z,CHLEF,,LATITUDE,,13TH GEN INTEL CORE I5 1335U,,,,,,,
94500,2025 04 17T10:08:17.000Z,EZZOUAR,,THINKPAD,,12TH GEN INTEL CORE I7 1255U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4
94500,2025 05 22T12:50:29.000Z,CHLEF,,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14,,,
94000,2025 08 10T09:20:43.000Z,MOSTAGANEM,,,,INTEL CORE ULTRA 5 125U,16GB,512GB,,15.6,,,
94000,2025 08 09T09:23:11.000Z,MOSTAGANEM,,MACBOOK,AMD RADEON PRO 560,INTEL CORE I7 8720H,16GB,512GB,,15.6,,,
94000,2025 08 09T09:23:13.000Z,MOSTAGANEM,,MACBOOK,AMD RADEON PRO 450,INTEL CORE I7 6700HQ,16GB,256GB,,15.4,,,
94000,2024 10 30T16:31:21.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I7 1185G7,16GB,256GB,,14,,1920x1080,DDR4
94000,2025 03 13T15:06:42.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 1185G7,16GB,1TB,,15.6,,1920x1080,DDR4X
94000,2025 07 21T21:35:17.000Z,AIN TAYA,,ELITEBOOK,,INTEL CORE I7 1185G7,32GB,1TB,,13.3,,1920x1080 FHD,DDR4
94000,2025 08 06T10:37:53.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I7 1185G7,16GB,512GB,,15.6,,1920x1080,DDR4
94000,2025 05 31T10:00:05.000Z,EZZOUAR,,PROBOOK,,INTEL CORE I7 1165G7,16GB,512GB,,15.6,,1920x1080,DDR4
94000,2025 08 10T13:37:54.000Z,HUSSEIN DEY,BON TAT,THINKPAD,,INTEL CORE I7 1165G7,16GB,512GB,,13,,1920x1200,LPDDR4X
94000,2025 08 09T09:23:16.000Z,MOSTAGANEM,,MACBOOK,AMD RADEON PRO 560,INTEL CORE I7,16GB,512GB,,15.6,,,
94000,2024 01 31T09:32:41.000Z,EZZOUAR,,MACBOOK,,INTEL CORE I5 8257U,8GB,256GB,,13,,2560x1600,
94000,2024 10 30T13:08:28.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,INTEL CORE I5 2.3GHZ,8GB,512GB,,13.3,,Retina 3K,DDR4
94000,2025 02 08T16:39:58.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,INTEL CORE I5 2.3GHZ,8GB,512GB,,13.3,,Retina 3K,DDR4
94000,2025 07 28T09:17:09.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I5 1345U,16GB,256GB,,14,,1920x1080,DDR4
94000,2025 08 10T08:54:55.000Z,CHLEF,,LATITUDE,,INTEL CORE I5 1335U,16GB,,,,,,
94000,2025 07 23T17:22:26.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE I5 1245U VPRO,16GB,512GB,,14,,1920x1080 FHD,DDR5
94000,2025 05 07T09:18:48.000Z,EZZOUAR,BON TAT,PRECISION,NVIDIA QUADRO T600,INTEL CORE I5 11500H,16GB,512GB,,15.6,,1920x1080,DDR4
94000,2025 08 10T13:01:45.000Z,EZZOUAR,BON TAT,ELITEBOOK,,INTEL CORE I5 1145G7,8GB,512GB,,13.3,,1920x1080 FHD,DDR4
94000,2025 08 10T10:06:24.000Z,KOUBA,JAMAIS UTILIS,ASPIRE,,INTEL CORE I3 N305,8GB,512GB,,17,,1920x1080 FHD,DDR5
94000,2025 05 29T15:52:07.000Z,DRARIA,JAMAIS UTILIS,PAVILION,,INTEL CORE I3 1315U,8GB,256GB,,15.6,,,
94000,2025 08 09T09:23:13.000Z,MOSTAGANEM,BON TAT,MACBOOK,,APPLE M1,8GB,256GB,,13,,,
94000,2025 04 19T09:37:08.000Z,SKIKDA,,IDEAPAD,,AMD RYZEN 7 7730U,16GB,512GB,,14,,,LPDDR4X
94000,2025 08 09T12:31:23.000Z,HUSSEIN DEY,,THINKPAD,,AMD RYZEN 5 PRO 7540U,16GB,256GB,,14,,1920x1200,LPDDR5X
94000,2025 08 10T09:20:43.000Z,MOSTAGANEM,,PROBOOK,,AMD RYZEN 5 PRO 7530U,16GB,512GB,,15.6,,1920x1080,
94000,2025 07 08T10:31:29.000Z,EZZOUAR,,THINKPAD,,AMD RYZEN 5 PRO 6650U,16GB,512GB,,14,,,
94000,2022 11 25T06:36:05.000Z,DAR EL BEIDA,,THINKPAD,,AMD RYZEN 5 3500U,8GB,512GB,,17,,,
94000,2023 01 26T17:36:43.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,8TH GEN INTEL CORE I7 8665U,16GB,256GB,,14,,1920x1080,DDR4
94000,2025 08 10T15:04:06.000Z,EZZOUAR,BON TAT,THINKBOOK,,13TH GEN INTEL CORE I5 13500H,16GB,1TB,,14,,2240x1400,
94000,2024 09 11T15:17:54.000Z,EZZOUAR,BON TAT,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,14,,,
